arousal,valence
1.7669194585664263,1.4772398516785792
1.143446479260732,0.8125894508562848
0.17629314487848857,1.1356885109265713
0.5741360050027603,1.2828942934538095
1.550466467000648,0.7929437361720617
0.5207131846998416,2.151724388806298
0.5468529467465146,2.272759097618701
0.23108414971001134,0.4993240548583515
0.8221560838841568,1.9455124844729277
1.8062367143562634,2.003911092943307
0.7582385479689098,0.37344834731994736
0.47839091039226334,0.8890818508902557
1.029137277278916,0.7495103252738469
0.12934976356870792,1.0478819597667615
1.0942784177810965,0.6701393251047639
1.3478339757811886,1.861901557696745
1.332690168580088,2.702731499551095
0.7628226157191125,0.8618633903157432
1.1251336591410608,1.5827782096951295
3.7455828077781264,1.9755371302555207
1.3947404356538042,1.0645781219570167
0.7807787538459503,0.7734830800734167
1.2993038080355406,3.303782700767691
0.9753774891359643,1.7564059207072926
0.8101534795224259,0.7431061130370002
0.9610863532787328,1.813847365121259
1.2712897401823766,0.8740482709525459
0.7079767754327627,0.8692741435931499
0.6624583246391198,0.9490472953559371
1.0254019958129503,1.3144747890470578
