arousal,valence
1.8030850773784355,1.0553807009486011
1.5374161209846295,1.4680463190631783
0.06913212903541946,1.0714294735140517
0.8522415278935429,1.480881184147194
1.4635222526569662,0.93750418985076
0.6620327789587274,2.274285962696954
1.1415397376763157,0.7732067865045787
0.16283462807887458,0.37453080700026786
0.7387260976777483,2.5239113913325024
1.631176734893515,1.6109972288196348
1.7615736572313714,0.4264510213597037
1.2486885152609686,1.3047711651766831
1.8814378533554412,0.6363945004120393
0.3899388169225275,0.9481162059020523
0.5079862087222144,0.4660283387005857
1.1891783514242458,1.6182061205358202
1.3010885826172442,2.3173407403714466
0.676838206167141,1.1886390472658848
1.5706033344756458,1.2781871036754724
2.029166122658181,1.5452421734447293
1.7525054563917015,1.1052698180668123
0.62544939802088,0.909884724647493
0.9964593953852311,1.9054296556967318
0.9213020956717901,1.3033744039947783
0.6462683620931581,0.6708787635944493
0.927610356737131,1.448318537317228
0.8516906197909049,0.5956277298871121
0.9724246659043807,0.5362727311511412
0.9347186698864409,0.48794369839112306
0.8551291508965468,1.05900318127639
