arousal,valence
0.17463051578089644,0.6002748100839658
0.0,0.0
0.09430877337701324,0.028051473897313158
0.0505349663992966,0.6302060626035318
0.30561712679075803,0.0598972566900503
1.1058471884657792,0.39211644695861986
0.13325475079737564,0.15439658322661104
1.4164089526088819,0.22678732637629936
0.5442618105723711,0.3944320862970566
0.3234320696227063,0.22151225652937487
0.02806465655176428,0.026441813923140493
0.37530222689427417,0.41681470393965525
0.19534621548762707,3.1983396260486607
0.124504296714991,0.15688850960609643
0.4847375823945843,0.962446805351729
1.6464071907110398,0.8779302290729145
0.5454692983863125,0.9811413346945876
0.008341905972161254,0.008820858987354754
2.5702539544714074,0.9308517394510938
0.032460529827597395,0.13931032025017098
0.17878087043884736,0.18830017533387658
1.9553728284424298e-14,0.0
0.0077148235601391165,0.32971591651306753
0.6821289112753973,0.19024199486214846
0.013024922206966405,0.029719475275541002
1.1104579827934238,0.7017352849542504
0.07309161733812079,0.17261745095047143
0.5962234750615857,0.8992134009348424
1.3722410027587617,0.8312986651051694
0.03461555317893388,0.0018084296305161905
0.15917465468007463,0.022894701705959964
2.616853806276649,0.6888526686345922
1.1187458477218462,0.7153843542872425
1.7845199282949757,1.0944679105445627
0.43762069081793153,0.23365607524805543
0.251793608179412,0.06430411935939627
1.737059471411112,0.9818863132229447
0.039321872485084855,0.10377933500995414
0.04227262892694348,0.01631204210415748
0.486615044333845,1.421574286787463
0.0016426860422532935,0.08209665426245462
0.23484021858144638,0.24312186493238672
0.16623452812507594,0.45447729367392115
0.41952723365319206,0.21880984072464763
0.3860214816614579,1.3470136613951318
0.40062663611956634,0.46517176926525805
1.1540766916161411,0.6131211731897845
0.013356176530861354,0.009836807974934044
0.3164179843409439,0.19888832380560065
0.7101913056730275,0.30936184811333245
0.04446949617845171,0.10665996141992387
0.5021732172468242,0.44847484214734745
0.30627215653498924,0.6852185244953056
0.1728436253098641,0.19291984046416605
1.1645997519837905,0.8766206148816197
0.0011203644115593669,0.01883779352246105
0.0,0.0
0.14115237429243443,1.065761558375802
0.6727282051043202,0.036657928526640404
0.23299965555668917,0.2619166972975921
0.666887208711208,0.5678737473219075
0.29498159535463253,0.554195515514843
0.02799294951133365,0.005710516806451673
0.10760616109515042,0.5123825485371243
0.33013765635028985,0.4785689473727375
0.08356715151227437,0.018720060843012778
0.014128352349055287,0.006678353682980686
0.4149980965418194,0.07143136834953838
0.13010194582621792,0.6625149507203016
1.7868557270000847,0.6204760178386253
0.1197071094426463,0.5225628245912477
1.1406488057988742,0.23704854269504874
0.662908533606004,0.13305328129583946
0.1895584536819888,0.187144852632723
0.5120214377766649,0.14910893763514557
0.09262899199257343,0.322670419215938
0.37501292935522873,0.05770516167642697
1.100370686170282,0.3117449787017624
1.228621164244996,0.7834481061152953
0.3579391639019904,0.2668877972963245
0.6764616769452572,0.06453113045105133
0.10333859058614706,1.2166916362424383
0.13936889386614784,0.46000223814224633
0.08228140537201424,0.25723806563815255
0.10128269493664302,0.2851535963283108
0.7095371099021583,0.23466280372304738
9.029406836737077e-15,0.0014295080131344515
0.3391374258687809,0.2696135142494327
0.7904807689780121,0.31186291241048475
0.7292645908263558,1.8994401841112272
0.2365894222855066,0.050743826382447406
2.5223540564868667,0.636185720053455
0.2739919337780154,0.6658413586284798
0.1661778789746643,0.002148794980844925
0.036588785434199377,0.9120232603194293
0.885378856220751,1.101597635115672
0.07144751348777155,0.043810343769088905
0.19511166331572646,0.0413758537115412
0.2966638852970398,1.3584167147931134
0.0,0.0
0.16779308688336378,0.4924772649276352
0.8010015835934905,0.8264890694287055
0.6989226226055274,0.1173691166082587
0.2244093400400295,0.2761203432936979
0.47832830869637966,1.2803351166934944
0.08599366566248955,0.002570097813330338
1.3085422526620711,0.4473419044042322
1.0429275398887792,0.3274331263820258
0.34629239580699406,0.05498196174441143
0.004929742875731212,0.2063575144101999
0.305758223070803,0.39237737936017797
0.828337352627349,0.7198030352421481
0.635787994057398,0.2587832518162488
0.6473731626713338,0.13647164639525577
0.21283725534433248,0.39829149810380243
0.4455461998192869,0.09126994476875629
0.42703897371438265,0.29220548332627116
0.19296967512478388,0.5742708639670147
0.5488005987363923,0.0651257196101206
0.3621531841097695,0.3334008640858931
0.13766314553347953,0.5631726587174767
0.07571953006709996,0.6222954001668142
0.0986444486904144,0.03831739841819263
0.8703194108872051,0.8538946986162279
0.13280875266120862,1.464774652426628
0.4731236748464333,0.13017937724181886
0.20879873833634022,0.9483872746152833
1.209676853780244,0.8355931120906912
0.9528899994765682,0.21045409848469787
0.4480896551956237,0.4405509440875253
0.41104187524295627,0.09684543993802797
0.12982483340688555,0.003932360312480559
0.0,0.0846733095728317
0.27856467135134255,0.2434748277027428
1.3163546156459809,0.7783184252298916
0.0,0.0
0.02517204275556386,0.07398992973073164
0.8092256251998655,0.4214613623055198
0.08407370764958953,0.19695821959140308
0.3523813723573765,0.23785105660545125
0.05873978795351854,0.4669700687270282
0.03758937893594888,0.08391560342821679
0.2140787579916695,0.08173248169152489
0.29904472696057244,0.4108409303738265
1.0577834602821203,0.21389729920286596
0.0919406945529133,0.0
0.42467798956300506,0.2745776058937507
1.0343765692856637,0.6200901445476318
0.03352803948216522,0.00606278758151134
0.18417868786350555,1.7145530145224348
0.07328294181637765,0.09841826208500054
0.061971626209429746,0.00896438759064535
0.10602781737338915,0.28273015424273074
0.1300602898678085,0.5504553162397846
0.3122144112603663,0.08017790019552307
0.0,0.0
0.36488787930694067,0.3385329817583608
0.004603800436763532,0.01794405705490713
0.1295173631284943,0.10804039131492235
0.5209247991911187,0.13519692849644013
0.09761441804166718,0.36246389631276754
0.7087097648891036,0.09699649815920965
0.03842684980150655,0.002184464245323113
0.9763104410415677,0.053337880328770126
0.2615809567098526,0.4195517800417948
0.2395768617302772,0.048933509361738604
1.0596589975082165,1.5248518679110996
0.3633317341345698,1.7100112116221928
0.024452843003312043,0.12641736449019647
0.24013273969386456,0.08180982643542976
0.0001105139508538361,0.08618687399616534
0.20827636126748378,0.5561069533201819
0.2631787658829741,0.25709150712041196
0.032676890891209634,0.033649761289966815
0.008184982291303891,0.1651038654399588
0.06028652825657401,0.050927445605462744
0.25051618964828903,0.04162840102712574
0.03608452137225522,0.2596565024902312
1.037070703985385,0.6029407513930225
0.3910886444850844,0.24012243336053338
0.2876866824471344,0.38629675762362936
0.8520292551148815,0.3451556200631654
0.21797989059905767,0.2786378741713101
0.033625986055518566,0.6225649271509223
0.5328910660001742,0.038479113552739086
0.9033271711733984,0.2766188636137683
0.0724010709352629,0.30020747175093027
0.02443891357341185,0.020929604247296514
0.41442830492801686,0.18867602672614997
0.3774463823006174,0.4050800192499543
0.2671811306752519,0.11505595654910158
0.02623510099029461,0.1494326280191411
1.255426154631731,0.3806001665131699
0.2055436129893927,0.2273265321751391
1.7056329829723267,0.4856920397842048
0.6059016120790585,0.756193749253395
0.0,0.0
1.4358779042426542,2.215035795845841
0.14946595511897223,0.8015486455669789
0.10244106256179325,0.17719399521702311
1.4920773914204517,1.2557387360579795
0.3342455092722623,0.08646678136099029
0.3022141854633831,0.09109455622134488
0.000605789245049887,0.00035974752611859313
0.2621898804162572,0.2715603577897993
0.15376855732427042,1.1158349125194706
0.06612034115332513,2.7321199572367574
0.7319680332002533,0.7107171505884037
0.09148226037962014,0.07531762004086523
0.5316479636340863,0.6499309998222917
0.13101391455503617,0.2468793084310763
0.17882016569740822,1.6853539198760041
2.008794108537403,0.6006848172171942
0.588285114909428,0.41942573034826935
0.12030621588598399,0.05535224640364012
0.13267121196092696,0.35972201933219644
0.04068876347394329,0.07652675791347271
0.20427183692025855,0.050048124311692394
0.4827282727656135,0.5852132818458504
0.1387265851100157,0.5690942004905888
0.1050495422755755,0.017606538179512684
0.13968798683484615,0.3488567268965544
2.412815673727902,0.024504507403792456
0.7775419963238791,0.23157667287863531
0.6980160703705538,0.567913069125265
0.16341790963020325,0.6312820904648606
0.07482236680154167,0.07916550490855691
0.24288686197928538,0.04723288797505049
0.03046358099400045,0.38861067889754786
0.005110479848872118,0.07437810672509566
0.04908455182102244,0.14911785736842303
0.4362953461242533,1.227060906480588
0.05013694623935879,0.07645900276061471
0.3316432321946747,0.14081824022875583
0.3224099300569138,0.7341424956240353
0.431890690958817,0.08160258064357577
0.12035348258850972,0.37318006119301517
0.3051350543466665,0.11291927807579678
0.25702765212477624,0.05595096880032663
0.02883451590137437,1.1167848276784058
